i,j,y,t,l,k,alpha,psi,cat_control,cts_control
852,128,0.880477473,2,3,8,0.861454599,0.908457869,0,0.934183395
852,128,2.455262822,3,3,8,0.861454599,0.908457869,0,0.868253084
852,128,0.145903478,4,3,8,0.861454599,0.908457869,0,0.349795999
853,49,-3.54732776,0,0,0,-1.934843132,-1.335177736,0,0.047698884
853,49,-3.579893416,1,0,0,-1.934843132,-1.335177736,1,0.245338821
853,49,-1.53191692,2,0,0,-1.934843132,-1.335177736,0,0.688800588
853,49,-3.948661285,3,0,0,-1.934843132,-1.335177736,1,0.155705331
853,49,-4.152503201,4,0,0,-1.934843132,-1.335177736,1,0.231499956
854,75,-3.022844084,0,1,2,-0.861454599,-0.604585347,1,0.356069606
854,62,-0.339156953,1,1,1,-0.861454599,-0.908457869,1,0.143854583
854,62,-5.429984049,2,1,1,-0.861454599,-0.908457869,0,0.568112755
854,0,-3.034427364,3,1,0,-0.861454599,-1.335177736,0,0.009319831
854,0,-3.240393231,4,1,0,-0.861454599,-1.335177736,1,0.750926198
855,29,-3.521502897,0,0,0,-1.934843132,-1.335177736,0,0.910502292
855,29,-1.02454274,1,0,0,-1.934843132,-1.335177736,0,0.156804783
855,29,-7.600041197,2,0,0,-1.934843132,-1.335177736,1,0.414060522
855,29,-7.391851447,3,0,0,-1.934843132,-1.335177736,0,0.764200017
855,29,-3.307485089,4,0,0,-1.934843132,-1.335177736,1,0.371573053
856,46,-4.220544155,0,0,0,-1.934843132,-1.335177736,1,0.314730496
856,46,-5.084545962,1,0,0,-1.934843132,-1.335177736,0,0.49810425
856,14,-2.803698608,2,0,0,-1.934843132,-1.335177736,1,0.048076236
856,24,-4.021270448,3,0,0,-1.934843132,-1.335177736,0,0.505602397
856,24,-5.840810413,4,0,0,-1.934843132,-1.335177736,1,0.478891719
857,4,-1.359242046,0,1,0,-0.861454599,-1.335177736,0,0.521625486
857,4,-1.619571421,1,1,0,-0.861454599,-1.335177736,1,0.856058687
857,4,-2.949713361,2,1,0,-0.861454599,-1.335177736,1,0.464421942
857,4,-3.839333524,3,1,0,-0.861454599,-1.335177736,1,0.129071869
857,4,-0.099654494,4,1,0,-0.861454599,-1.335177736,1,0.385607411
858,47,-4.130071052,0,0,0,-1.934843132,-1.335177736,0,0.537764995
858,47,-5.066223919,1,0,0,-1.934843132,-1.335177736,1,0.44052443
858,47,-3.778128584,2,0,0,-1.934843132,-1.335177736,1,0.551823844
858,47,-2.070813702,3,0,0,-1.934843132,-1.335177736,0,0.737870642
858,47,-3.201938946,4,0,0,-1.934843132,-1.335177736,0,0.857417862
859,7,-5.179392467,0,0,0,-1.934843132,-1.335177736,1,0.903695675
859,7,-4.859303958,1,0,0,-1.934843132,-1.335177736,0,0.341992072
859,7,-7.276981851,2,0,0,-1.934843132,-1.335177736,1,0.159411276
859,7,-4.774748455,3,0,0,-1.934843132,-1.335177736,1,0.85883996
859,7,-4.022288049,4,0,0,-1.934843132,-1.335177736,1,0.092460648
860,94,1.686406973,0,2,4,0,-0.114185294,1,0.321618697
860,94,1.789227279,1,2,4,0,-0.114185294,1,0.256207882
860,94,-4.817359955,2,2,4,0,-0.114185294,1,0.296306379
860,94,1.359801417,3,2,4,0,-0.114185294,0,0.730529239
860,94,1.258560395,4,2,4,0,-0.114185294,0,0.214472967
861,29,-1.634226495,0,1,0,-0.861454599,-1.335177736,0,0.364104768
861,42,-1.211701316,1,1,0,-0.861454599,-1.335177736,0,0.131979647
861,65,-1.276349841,2,1,1,-0.861454599,-0.908457869,1,0.045336611
861,65,-1.878935652,3,1,1,-0.861454599,-0.908457869,0,0.797609578
861,60,-1.13313462,4,1,1,-0.861454599,-0.908457869,1,0.68751171
862,193,3.581493961,0,4,9,1.934843132,1.335177736,0,0.273752591
862,193,4.131867501,1,4,9,1.934843132,1.335177736,0,0.25540224
862,193,6.016227669,2,4,9,1.934843132,1.335177736,0,0.27038686
862,193,2.081283744,3,4,9,1.934843132,1.335177736,0,0.735279158
862,193,3.641905467,4,4,9,1.934843132,1.335177736,0,0.881345974
863,3,-2.485805628,0,0,0,-1.934843132,-1.335177736,0,0.556179456
863,3,-1.584532706,1,0,0,-1.934843132,-1.335177736,1,0.932081233
863,3,-4.022807539,2,0,0,-1.934843132,-1.335177736,1,0.305817347
863,3,-5.413481346,3,0,0,-1.934843132,-1.335177736,0,0.431627555
863,3,-2.855883651,4,0,0,-1.934843132,-1.335177736,1,0.735000992
864,62,-3.305359209,0,3,1,0.861454599,-0.908457869,0,0.350010578
864,62,2.559405355,1,3,1,0.861454599,-0.908457869,0,0.010957255
864,62,-0.783748043,2,3,1,0.861454599,-0.908457869,0,0.439593499
864,17,-3.981123601,3,3,0,0.861454599,-1.335177736,1,0.468881342
864,17,2.269685638,4,3,0,0.861454599,-1.335177736,0,0.976953825
865,27,-4.728767981,0,1,0,-0.861454599,-1.335177736,1,0.645906718
865,27,-3.745406507,1,1,0,-0.861454599,-1.335177736,1,0.613135999
865,27,-0.270766837,2,1,0,-0.861454599,-1.335177736,0,0.057102086
865,27,-0.05728225,3,1,0,-0.861454599,-1.335177736,0,0.746110994
865,27,-2.382445987,4,1,0,-0.861454599,-1.335177736,1,0.414761679
866,70,-3.188397771,0,2,1,0,-0.908457869,0,0.913775188
866,70,-5.411936839,1,2,1,0,-0.908457869,1,0.691086396
866,70,-3.206961605,2,2,1,0,-0.908457869,0,0.382139025
866,70,0.419383262,3,2,1,0,-0.908457869,1,0.206785296
866,70,0.6619432,4,2,1,0,-0.908457869,1,0.778752862
867,194,-1.089962107,0,3,9,0.861454599,1.335177736,0,0.964303508
867,106,0.533268025,1,3,5,0.861454599,0.114185294,0,0.043707819
867,106,0.75920761,2,3,5,0.861454599,0.114185294,1,0.553043689
867,106,1.301651724,3,3,5,0.861454599,0.114185294,0,0.596428191
867,106,1.90635325,4,3,5,0.861454599,0.114185294,1,0.588802449
868,176,-0.053556708,0,3,9,0.861454599,1.335177736,1,0.916485576
868,176,2.738553598,1,3,9,0.861454599,1.335177736,0,0.229091377
868,176,-3.204536096,2,3,9,0.861454599,1.335177736,0,0.838462084
868,169,2.01202296,3,3,9,0.861454599,1.335177736,0,0.325627733
868,169,4.020609801,4,3,9,0.861454599,1.335177736,1,0.31161044
869,96,3.144803238,0,2,4,0,-0.114185294,0,0.365427931
869,96,-3.85460243,1,2,4,0,-0.114185294,0,0.340376079
869,96,-3.568394487,2,2,4,0,-0.114185294,1,0.489358123
869,96,0.119482585,3,2,4,0,-0.114185294,0,0.682868555
869,96,-2.214382515,4,2,4,0,-0.114185294,0,0.826952429
870,138,0.760369167,0,4,8,1.934843132,0.908457869,1,0.851579376
870,138,1.616425981,1,4,8,1.934843132,0.908457869,1,0.529577535
870,138,-4.704437379,2,4,8,1.934843132,0.908457869,0,0.175289247
870,138,4.470661568,3,4,8,1.934843132,0.908457869,0,0.97349637
870,138,2.801025122,4,4,8,1.934843132,0.908457869,1,0.657800787
871,165,4.045716422,0,3,9,0.861454599,1.335177736,1,0.191536757
871,165,0.098513659,1,3,9,0.861454599,1.335177736,0,0.54508435
871,120,2.899756385,2,3,7,0.861454599,0.604585347,1,0.005322231
871,120,1.482581991,3,3,7,0.861454599,0.604585347,1,0.288757445
871,120,2.505020279,4,3,7,0.861454599,0.604585347,1,0.141360685
872,96,3.231868888,0,2,4,0,-0.114185294,0,0.041007284
872,96,0.002500018,1,2,4,0,-0.114185294,0,0.597516175
872,96,1.145874488,2,2,4,0,-0.114185294,1,0.725878531
872,96,0.431026759,3,2,4,0,-0.114185294,1,0.743828155
872,96,-1.528503566,4,2,4,0,-0.114185294,0,0.939455369
873,36,-1.780178728,0,0,0,-1.934843132,-1.335177736,0,0.400732719
873,49,-5.816118641,1,0,0,-1.934843132,-1.335177736,1,0.023514797
873,49,-2.465937328,2,0,0,-1.934843132,-1.335177736,0,0.87995128
873,49,0.280396865,3,0,0,-1.934843132,-1.335177736,0,0.604588127
873,49,-1.6133209,4,0,0,-1.934843132,-1.335177736,0,0.566935494
874,73,-3.49517661,0,1,2,-0.861454599,-0.604585347,1,0.825807016
874,73,-2.308125198,1,1,2,-0.861454599,-0.604585347,0,0.402666775
874,73,-2.749789879,2,1,2,-0.861454599,-0.604585347,1,0.463216028
874,22,0.117858064,3,1,0,-0.861454599,-1.335177736,0,0.364452258
874,22,-4.050580734,4,1,0,-0.861454599,-1.335177736,1,0.452511769
875,2,0.655112619,0,1,0,-0.861454599,-1.335177736,1,0.630931699
875,2,-0.543500821,1,1,0,-0.861454599,-1.335177736,1,0.369877032
875,2,-2.608436119,2,1,0,-0.861454599,-1.335177736,1,0.53563154
875,2,-3.881647988,3,1,0,-0.861454599,-1.335177736,0,0.028842767
875,2,-4.067280596,4,1,0,-0.861454599,-1.335177736,1,0.396088322
876,93,-1.322436059,0,1,4,-0.861454599,-0.114185294,1,0.27851728
876,93,-3.578385156,1,1,4,-0.861454599,-0.114185294,0,0.140157507
876,93,-0.861182912,2,1,4,-0.861454599,-0.114185294,1,0.102191155
876,93,-0.510591699,3,1,4,-0.861454599,-0.114185294,0,0.597342287
876,93,-2.657917064,4,1,4,-0.861454599,-0.114185294,0,0.047820855
877,78,-0.615733128,0,2,2,0,-0.604585347,0,0.930455459
877,78,0.599351146,1,2,2,0,-0.604585347,0,0.363209098
877,78,1.185001887,2,2,2,0,-0.604585347,1,0.953763815
877,78,0.918444801,3,2,2,0,-0.604585347,0,0.119961768
877,78,0.148293328,4,2,2,0,-0.604585347,0,0.985761666
878,108,-1.355613384,0,2,6,0,0.348755696,1,0.333513906
878,108,-2.111709514,1,2,6,0,0.348755696,0,0.294160092
878,108,-0.101994389,2,2,6,0,0.348755696,0,0.563441582
878,108,1.501909713,3,2,6,0,0.348755696,0,0.478072048
878,108,1.423749827,4,2,6,0,0.348755696,1,0.812946458
879,62,0.726455971,0,1,1,-0.861454599,-0.908457869,0,0.221436823
879,62,-0.92519424,1,1,1,-0.861454599,-0.908457869,1,0.126383594
879,62,-2.247639946,2,1,1,-0.861454599,-0.908457869,1,0.747406937
879,62,0.274587818,3,1,1,-0.861454599,-0.908457869,0,0.121913312
879,62,0.543072921,4,1,1,-0.861454599,-0.908457869,0,0.333131106
880,80,-2.843931704,0,2,2,0,-0.604585347,0,0.730100764
880,80,-0.179342795,1,2,2,0,-0.604585347,1,0.094344498
880,80,-2.355398253,2,2,2,0,-0.604585347,1,0.524672328
880,80,3.027280231,3,2,2,0,-0.604585347,0,0.372166735
880,80,2.021285269,4,2,2,0,-0.604585347,0,0.53042923
881,98,-3.441786458,0,1,4,-0.861454599,-0.114185294,1,0.949391671
881,112,-0.668740093,1,1,6,-0.861454599,0.348755696,1,0.533949305
881,112,-0.59869555,2,1,6,-0.861454599,0.348755696,1,0.248334351
881,112,0.382449449,3,1,6,-0.861454599,0.348755696,1,0.010084082
881,112,-4.904975492,4,1,6,-0.861454599,0.348755696,0,0.440583347
882,199,0.982698147,0,3,9,0.861454599,1.335177736,0,0.168364461
882,199,3.173577,1,3,9,0.861454599,1.335177736,1,0.326856921
882,199,2.030617654,2,3,9,0.861454599,1.335177736,1,0.000574192
882,199,1.356050218,3,3,9,0.861454599,1.335177736,0,0.43015576
882,199,3.087108515,4,3,9,0.861454599,1.335177736,1,0.411199802
883,140,2.461830292,0,4,8,1.934843132,0.908457869,1,0.715644515
883,140,4.225741177,1,4,8,1.934843132,0.908457869,0,0.926847561
883,140,8.108248585,2,4,8,1.934843132,0.908457869,1,0.199861402
883,140,3.506669994,3,4,8,1.934843132,0.908457869,1,0.833147817
883,140,0.384351934,4,4,8,1.934843132,0.908457869,1,0.565262409
884,16,-2.910693476,0,1,0,-0.861454599,-1.335177736,0,0.360051938
884,63,-3.716304221,1,1,1,-0.861454599,-0.908457869,0,0.546823309
884,63,-1.691360364,2,1,1,-0.861454599,-0.908457869,0,0.818460808
884,63,-0.689724492,3,1,1,-0.861454599,-0.908457869,1,0.520520337
884,63,-2.748027426,4,1,1,-0.861454599,-0.908457869,0,0.374798591
885,142,3.748170821,0,3,8,0.861454599,0.908457869,0,0.871115822
885,142,3.625788255,1,3,8,0.861454599,0.908457869,0,0.384454328
885,179,2.833997604,2,3,9,0.861454599,1.335177736,0,0.052945133
885,179,4.364739078,3,3,9,0.861454599,1.335177736,1,0.14014477
885,179,-1.124187026,4,3,9,0.861454599,1.335177736,1,0.171131228
886,187,6.825447296,0,4,9,1.934843132,1.335177736,0,0.76115586
886,187,6.874543617,1,4,9,1.934843132,1.335177736,1,0.712413709
886,187,5.190786025,2,4,9,1.934843132,1.335177736,1,0.211134883
886,187,1.284796464,3,4,9,1.934843132,1.335177736,0,0.256833776
886,164,-0.1817843,4,4,9,1.934843132,1.335177736,1,0.039902476
887,152,4.994436364,0,3,9,0.861454599,1.335177736,0,0.783121112
887,152,-1.030423649,1,3,9,0.861454599,1.335177736,0,0.639775422
887,152,2.522975931,2,3,9,0.861454599,1.335177736,1,0.003391883
887,152,3.490884696,3,3,9,0.861454599,1.335177736,1,0.833313928
887,152,2.304683823,4,3,9,0.861454599,1.335177736,1,0.713365757
888,94,-2.823246204,0,2,4,0,-0.114185294,0,0.828523608
888,94,-2.394701748,1,2,4,0,-0.114185294,0,0.88954544
888,94,-1.089506286,2,2,4,0,-0.114185294,0,0.070089498
888,94,-1.771146904,3,2,4,0,-0.114185294,1,0.696320296
888,84,4.085069407,4,2,3,0,-0.348755696,1,0.302325567
889,102,4.795241989,0,2,5,0,0.114185294,0,0.680448291
889,102,-1.346638341,1,2,5,0,0.114185294,0,0.680427106
889,102,3.50734881,2,2,5,0,0.114185294,1,0.487668423
889,102,-0.076670458,3,2,5,0,0.114185294,0,0.638345508
889,102,-0.110588651,4,2,5,0,0.114185294,0,0.472575977
890,123,-2.867496002,0,2,7,0,0.604585347,0,0.229597982
890,123,1.585963931,1,2,7,0,0.604585347,0,0.106858502
890,123,3.982271603,2,2,7,0,0.604585347,0,0.367731376
890,123,2.4636616,3,2,7,0,0.604585347,1,0.785613485
890,123,2.680789122,4,2,7,0,0.604585347,1,0.704032588
891,6,-4.53610269,0,1,0,-0.861454599,-1.335177736,1,0.515907167
891,6,-0.103101118,1,1,0,-0.861454599,-1.335177736,1,0.252005066
891,6,1.761369136,2,1,0,-0.861454599,-1.335177736,0,0.477445637
891,6,-0.705547354,3,1,0,-0.861454599,-1.335177736,0,0.613443997
891,6,0.143714935,4,1,0,-0.861454599,-1.335177736,1,0.018019684
892,6,-0.191534615,0,1,0,-0.861454599,-1.335177736,1,0.846900894
892,6,-5.116391511,1,1,0,-0.861454599,-1.335177736,1,0.837215841
892,6,-1.763377322,2,1,0,-0.861454599,-1.335177736,1,0.285472786
892,6,-2.771087393,3,1,0,-0.861454599,-1.335177736,0,0.166669254
892,6,0.37769375,4,1,0,-0.861454599,-1.335177736,0,0.035716935
893,117,1.216097172,0,2,7,0,0.604585347,1,0.53326018
893,117,5.470200927,1,2,7,0,0.604585347,0,0.035938721
893,117,1.117157465,2,2,7,0,0.604585347,1,0.683635637
893,117,-0.492363804,3,2,7,0,0.604585347,0,0.37957366
893,117,0.127751393,4,2,7,0,0.604585347,0,0.719317697
894,103,3.851278399,0,3,5,0.861454599,0.114185294,0,0.519193898
894,188,-0.143799942,1,3,9,0.861454599,1.335177736,1,0.169791406
894,188,-0.962497805,2,3,9,0.861454599,1.335177736,1,0.595693037
894,188,0.819853528,3,3,9,0.861454599,1.335177736,0,0.202062377
894,188,2.350564225,4,3,9,0.861454599,1.335177736,1,0.416910674
895,198,2.013576313,0,3,9,0.861454599,1.335177736,0,0.838677887
895,198,2.287069046,1,3,9,0.861454599,1.335177736,0,0.215486079
895,198,0.331434752,2,3,9,0.861454599,1.335177736,1,0.753907222
895,198,-0.361831622,3,3,9,0.861454599,1.335177736,1,0.59763406
895,198,1.932859893,4,3,9,0.861454599,1.335177736,0,0.734890816
896,130,-1.994311643,0,3,8,0.861454599,0.908457869,0,0.355475508
896,130,0.189565604,1,3,8,0.861454599,0.908457869,1,0.413410322
896,130,-0.33441814,2,3,8,0.861454599,0.908457869,0,0.889081663
896,130,2.091673963,3,3,8,0.861454599,0.908457869,1,0.829842791
896,130,-0.473589939,4,3,8,0.861454599,0.908457869,0,0.505658379
897,101,1.435126699,0,2,5,0,0.114185294,1,0.886812023
897,82,-1.562039561,1,2,2,0,-0.604585347,1,0.890251181
897,82,0.593156599,2,2,2,0,-0.604585347,0,0.549350282
897,82,3.602196037,3,2,2,0,-0.604585347,0,0.954948947
897,82,1.289200173,4,2,2,0,-0.604585347,0,0.364884671
898,155,1.494925935,0,3,9,0.861454599,1.335177736,1,0.551322522
898,155,1.008156353,1,3,9,0.861454599,1.335177736,1,0.668444047
898,155,1.860507272,2,3,9,0.861454599,1.335177736,1,0.232428063
898,155,3.794105802,3,3,9,0.861454599,1.335177736,1,0.865632485
898,155,4.769582278,4,3,9,0.861454599,1.335177736,1,0.442029601
899,52,0.544119236,0,0,1,-1.934843132,-0.908457869,0,0.735340469
899,52,-4.428263564,1,0,1,-1.934843132,-0.908457869,1,0.925939609
899,52,-5.109299257,2,0,1,-1.934843132,-0.908457869,0,0.983295375
899,52,-4.873880747,3,0,1,-1.934843132,-0.908457869,0,0.846364684
899,52,-4.259558701,4,0,1,-1.934843132,-0.908457869,0,0.416047526
900,80,-2.73759524,0,2,2,0,-0.604585347,0,0.962259067
900,80,-1.854759688,1,2,2,0,-0.604585347,1,0.058076611
900,80,0.669958193,2,2,2,0,-0.604585347,0,0.862626052
900,80,-1.797930645,3,2,2,0,-0.604585347,0,0.932697359
900,80,-1.552365692,4,2,2,0,-0.604585347,0,0.256170638
901,182,2.614440281,0,4,9,1.934843132,1.335177736,0,0.344616401
901,181,4.096762568,1,4,9,1.934843132,1.335177736,1,0.777448882
901,196,0.884860337,2,4,9,1.934843132,1.335177736,0,0.612588163
901,196,6.181302341,3,4,9,1.934843132,1.335177736,1,0.294424107
901,196,2.546419991,4,4,9,1.934843132,1.335177736,1,0.829240278
902,7,-2.907752818,0,0,0,-1.934843132,-1.335177736,1,0.942166997
902,7,-3.70668001,1,0,0,-1.934843132,-1.335177736,1,0.635364117
902,7,-1.303914706,2,0,0,-1.934843132,-1.335177736,0,0.159708811
902,11,-4.306989594,3,0,0,-1.934843132,-1.335177736,0,0.970896741
902,11,-4.049846268,4,0,0,-1.934843132,-1.335177736,1,0.688799366
903,184,2.270466604,0,4,9,1.934843132,1.335177736,0,0.855169672
903,184,1.515303245,1,4,9,1.934843132,1.335177736,0,0.105799796
903,184,3.731075085,2,4,9,1.934843132,1.335177736,1,0.858186855
903,184,4.542381625,3,4,9,1.934843132,1.335177736,0,0.469837394
903,184,3.789524104,4,4,9,1.934843132,1.335177736,1,0.55143126
904,18,-2.791914743,0,0,0,-1.934843132,-1.335177736,1,0.495751831
904,18,-2.645632081,1,0,0,-1.934843132,-1.335177736,0,0.901513095
904,24,-3.237612054,2,0,0,-1.934843132,-1.335177736,1,0.281775554
904,24,-3.101577794,3,0,0,-1.934843132,-1.335177736,0,0.699763963
904,69,-3.482031123,4,0,1,-1.934843132,-0.908457869,1,0.739025995
905,9,-3.212335691,0,0,0,-1.934843132,-1.335177736,0,0.802215888
905,39,-1.88517067,1,0,0,-1.934843132,-1.335177736,1,0.721482151
905,52,-2.765997731,2,0,1,-1.934843132,-0.908457869,1,0.335219206
905,52,-2.943512307,3,0,1,-1.934843132,-0.908457869,1,0.268110155
905,52,0.176859407,4,0,1,-1.934843132,-0.908457869,1,0.24007875
906,66,0.155441592,0,1,1,-0.861454599,-0.908457869,0,0.152962857
906,66,-0.290968511,1,1,1,-0.861454599,-0.908457869,1,0.768406239
906,66,-2.122441186,2,1,1,-0.861454599,-0.908457869,1,0.732960671
906,66,0.087576643,3,1,1,-0.861454599,-0.908457869,0,0.32882982
906,66,-1.201158472,4,1,1,-0.861454599,-0.908457869,0,0.914067163
907,78,-3.066976067,0,1,2,-0.861454599,-0.604585347,1,0.322655894
907,78,-2.791687702,1,1,2,-0.861454599,-0.604585347,0,0.138341913
907,78,0.803679101,2,1,2,-0.861454599,-0.604585347,1,0.744130774
907,78,-3.656263335,3,1,2,-0.861454599,-0.604585347,1,0.843029023
907,78,1.103198093,4,1,2,-0.861454599,-0.604585347,1,0.159107737
908,24,-3.050345566,0,0,0,-1.934843132,-1.335177736,1,0.278395953
908,24,-2.528918722,1,0,0,-1.934843132,-1.335177736,1,0.773449118
908,24,-4.244358389,2,0,0,-1.934843132,-1.335177736,1,0.204613884
908,24,-2.823037135,3,0,0,-1.934843132,-1.335177736,0,0.274546497
908,24,-4.008293368,4,0,0,-1.934843132,-1.335177736,0,0.364014376
909,192,2.789674412,0,4,9,1.934843132,1.335177736,0,0.734160942
909,192,2.612195496,1,4,9,1.934843132,1.335177736,0,0.630087784
909,151,1.003966292,2,4,9,1.934843132,1.335177736,1,0.914572907
909,151,3.220432741,3,4,9,1.934843132,1.335177736,0,0.828538604
909,151,2.668906602,4,4,9,1.934843132,1.335177736,1,0.818176511
910,127,-0.25023906,0,2,7,0,0.604585347,0,0.382755874
910,127,1.453139046,1,2,7,0,0.604585347,0,0.385445473
910,127,0.424825359,2,2,7,0,0.604585347,0,0.725890862
910,127,-1.129110609,3,2,7,0,0.604585347,0,0.285418299
910,127,0.86846328,4,2,7,0,0.604585347,0,0.751178479
911,8,-1.361041193,0,1,0,-0.861454599,-1.335177736,0,0.946476532
911,8,0.707809188,1,1,0,-0.861454599,-1.335177736,1,0.761490214
911,8,-5.563412476,2,1,0,-0.861454599,-1.335177736,1,0.038878762
911,8,-1.862260866,3,1,0,-0.861454599,-1.335177736,0,0.160794951
911,8,-1.559855834,4,1,0,-0.861454599,-1.335177736,1,0.742553272
912,39,-5.058323402,0,1,0,-0.861454599,-1.335177736,0,0.927696357
912,17,-0.661763832,1,1,0,-0.861454599,-1.335177736,0,0.421428781
912,12,-3.375014728,2,1,0,-0.861454599,-1.335177736,0,0.105946598
912,12,-2.125586735,3,1,0,-0.861454599,-1.335177736,1,0.497583971
912,12,-3.240550367,4,1,0,-0.861454599,-1.335177736,0,0.628855258
913,57,-4.261036638,0,1,1,-0.861454599,-0.908457869,1,0.376870097
913,57,1.057124812,1,1,1,-0.861454599,-0.908457869,1,0.430168014
913,57,-3.853864407,2,1,1,-0.861454599,-0.908457869,0,0.798584623
913,57,-0.670858551,3,1,1,-0.861454599,-0.908457869,0,0.10241647
913,57,-1.851318355,4,1,1,-0.861454599,-0.908457869,1,0.217319587
914,14,-4.278552667,0,1,0,-0.861454599,-1.335177736,0,0.930345763
914,79,-2.951348194,1,1,2,-0.861454599,-0.604585347,1,0.856803983
914,79,1.647234825,2,1,2,-0.861454599,-0.604585347,0,0.454844467
914,79,-0.113856764,3,1,2,-0.861454599,-0.604585347,1,0.417534164
914,79,-1.610149014,4,1,2,-0.861454599,-0.604585347,1,0.996902915
915,152,6.968347812,0,4,9,1.934843132,1.335177736,0,0.765458298
915,152,3.376683667,1,4,9,1.934843132,1.335177736,0,0.296782652
915,152,3.173358403,2,4,9,1.934843132,1.335177736,1,0.106209751
915,152,0.391659542,3,4,9,1.934843132,1.335177736,0,0.261016751
915,152,3.894721652,4,4,9,1.934843132,1.335177736,1,0.960076267
916,79,2.325544113,0,1,2,-0.861454599,-0.604585347,1,0.758152006
916,48,-1.837116241,1,1,0,-0.861454599,-1.335177736,0,0.745748215
916,48,-0.421060497,2,1,0,-0.861454599,-1.335177736,0,0.274786336
916,48,-2.898074229,3,1,0,-0.861454599,-1.335177736,0,0.888752392
916,48,-1.053711099,4,1,0,-0.861454599,-1.335177736,1,0.469931852
917,154,4.843071571,0,3,9,0.861454599,1.335177736,0,0.686991227
917,154,0.989661167,1,3,9,0.861454599,1.335177736,0,0.008598402
917,154,2.170145739,2,3,9,0.861454599,1.335177736,1,0.644936516
